254790	1	800
254790	3	20
254833	1	800
254833	126	25
254833	317	20
254879	1	800
254879	33	20
254905	1	800
254905	39	25
254906	1	25
254913	1	800
254914	6	800
256674	1	50
257461	1	800
257461	35	50
257461	38	100
257461	69	50
257804	1	25
257804	6	50
257816	1	50
258159	1	50
258312	1	50
258313	1	50
258319	1	50
259464	1	5
259453	1	5
259456	1	5
259457	1	5
259458	1	5
260627	1	1600
260627	4	200
260627	108	600
260627	128	200
260627	213	600
260627	575	200
253946	1	5
253952	1	5
254229	6	800
254380	8	4000
254380	9	50
254415	1	100000
254416	1	262139
254416	40	3750
254608	1	5000
254608	515	3750
254608	656	2500
257612	1	50
257613	1	50
260478	1	200
272612	1	0
272617	1	0
272674	1	0
272674	21	1
272761	1	1
251161	1	0
251167	1	100
251252	1	100
251493	1	0
251493	6	100
251499	1	100
251521	1	100
251548	1	0
251548	28	100
254280	1	1
254283	5	4000
254283	9	5
254284	43	5
254437	1	200000
254437	4	262139
254437	54	2500
254437	65	3750
254450	1	3750
254458	1	3750
256730	1	50
257487	1	800
257487	13	50
257821	1	50
257968	1	800
257968	7	50
257968	11	800
257968	12	50
258129	1	800
258129	17	50
258152	1	800
258155	1	800
258155	14	50
258156	1	50
258157	1	50
258210	1	400
258213	1	800
258213	12	50
258287	1	50
258434	1	50
258432	1	50
258440	1	50
258442	1	50
258443	1	50
258444	1	50
258446	1	50
258448	1	50
258656	1	100
258656	70	50
258690	1	100
259721	1	25
272760	1	0
272760	11	1
272774	1	0
272774	10	1
272771	1	0
272771	4	1
272775	1	1
272775	119	1
272775	125	1
272776	1	1
272776	37	1
272776	48	1
272829	1	4
272828	1	5
272828	50	4
272827	1	0
272827	12	5
256925	1	100
256926	1	100
256926	41	50
260571	1	200
260568	None	1
260572	1	200
260576	1	200
260577	1	200
260570	1	200
260575	1	200
272922	1	0
272922	19	1
272924	1	1
272927	1	1
272927	11	1
272927	64	1
272929	None	1
272930	1	5
272930	17	1
272930	156	0
272930	160	1
272921	1	0
272923	1	1
272925	None	1
272926	1	1
272936	1	5
272935	1	0
272935	5	5
272935	30	0
272935	66	5
273017	1	0
273017	11	5
273063	1	5
273012	1	0
273012	5	0
273013	1	5
273136	1	0
273136	4	5
251163	1	100
251562	1	100
251604	1	0
251604	16	100
251633	5	65537
251635	31	65537
256865	1	50
256866	1	50
256867	1	50
256867	26	25
256867	55	50
256867	56	25
256868	1	25
256868	382	50
256869	1	50
256924	1	800
256924	11	100
257682	1	50
257682	75	25
257751	1	50
258174	1	800
258174	22	50
258174	161	400
258175	1	50
258177	1	50
258211	1	800
258214	1	50
258215	1	50
258282	1	800
272907	1	0
272907	12	1
272908	1	0
272908	5	1
273006	1	0
273006	4	0
273138	1	5
273150	1	0
273150	4	5
273150	40	1
273143	1	1
273145	1	1
273142	None	1
273146	1	5
273158	1	1
273158	17	5
273158	32	1
273276	1	0
253887	43	5
254279	1	800
254279	5	1
254279	9	800
254279	10	1
256842	1	800
256842	6	50
258742	1	100
258749	1	100
258750	1	100
258959	1	800
258959	12	50
272681	1	0
272681	11	2
272682	1	0
272680	1	1
272680	13	5
272728	1	0
272728	58	0
272728	104	1
272729	1	1
272746	1	0
272747	1	0
272748	1	0
272748	9	1
272750	1	1
272762	1	1
272786	1	1
272787	1	1
272782	1	0
272782	48	1
272785	1	1
272784	1	1
272783	1	1
272798	1	2
272798	90	1
272791	1	0
272791	21	1
272809	1	0
272814	1	0
272818	1	4
272807	1	0
272812	1	5
272816	1	4
272811	1	5
272815	1	0
272815	6	4
254282	6	4000
254282	9	5
254289	1	25
256935	1	800
256935	2	50
256936	1	50
256941	1	50
257024	1	800
257398	1	50
257399	1	50
257460	1	800
257490	1	50
257529	1	800
257529	4	50
257529	11	800
257529	12	50
257598	1	50
257599	2	50
258335	1	50
258403	1	800
258403	9	50
258403	18	800
258403	19	50
258423	1	50
258425	1	50
258427	1	50
258428	1	50
258703	1	100
258703	262	50
260583	1	1600
260583	3	200
254230	1	400
254230	21	1
254232	1	1
256629	1	50
256630	1	50
256672	1	800
256672	7	50
256673	1	50
251522	1	100
251523	1	50
251559	1	0
251559	65	50
251560	1	100
251561	1	100
251612	1	0
251612	11	100
251636	1	65537
251640	1	50
254293	1	25
254294	1	25
254308	1	5
254310	1	5
254362	1	50
257027	1	50
257397	1	50
257400	1	50
257824	1	50
258310	1	400
272023	1	0
251121	1	65537
253947	1	5
253948	1	5
253950	1	5
253954	1	800
253954	6	1
254226	18	1
254290	1	25
254292	1	25
254306	1	4000
254306	7	5
254306	10	4000
254306	11	5
254307	1	5
257805	1	50
259636	1	800
259636	2	100
259636	6	800
259636	7	100
259636	51	50
259637	1	800
259637	4	50
259686	1	50
259683	1	100
259685	1	100
259685	400	50
259682	1	100
259681	1	800
259681	5	100
260533	1	100
260534	1	100
260538	1	100
260532	1	200
260532	686	100
260510	1	262139
260510	19	1600
260528	1	1600
260540	1	100
260536	1	100
260507	1	262139
260541	1	100
260527	1	1600
260593	1	1600
260593	3	200
260593	7	1600
260593	8	200
260727	1	1600
260722	None	1
260723	None	1
251637	1	65537
251638	1	0
251638	6	100
251638	8	0
251638	9	100
251643	1	100
251721	1	100
251721	3	100
251721	90	100
251721	98	100
251864	1	30
251864	20	30
252126	5	60
252126	6	60
252126	31	490
253886	8	2000
253886	11	5
253888	76	5
253890	104	5
253890	161	25
253890	204	50
253890	240	75
253890	253	5
253943	1	4000
254368	1	50
254453	1	3750
254530	1	200000
254530	4	5000
254530	6	200000
254530	7	5000
254532	1	5000
254852	1	800
254852	55	20
259626	1	800
259626	98	25
259811	1	50
259820	1	50
259820	16	100
259820	18	50
259820	19	100
259820	87	50
259818	1	50
259821	1	50
259810	1	100
259810	112	50
259810	227	100
259812	1	50
259813	1	50
259809	1	100
259817	1	50
259822	1	50
259822	75	100
259822	232	50
259822	233	100
251164	7	100
251251	1	100
251251	2	100
253944	1	4000
253944	10	5
254231	1	1
254607	1	200000
254607	6	5000
256734	1	50
256843	1	50
257645	1	50
257825	1	50
258125	1	800
258692	1	100
258694	1	100
258705	1	50
258706	1	50
258712	1	50
258713	1	50
258714	1	50
258741	1	100
259884	1	800
259884	11	50
259884	41	100
259884	82	50
259884	115	100
259891	1	50
259890	1	100
259890	23	50
251781	1	100
251781	16	100
252102	1	60
252102	3	490
252116	1	490
252116	34	1470
252116	43	524278
252116	91	490
254459	1	3750
254512	1	5000
256727	1	50
256796	1	400
256798	1	50
257025	1	400
258445	1	50
258655	1	800
258655	6	50
258655	10	100
258702	1	100
251642	1	100
251883	1	60
251883	6	60
251883	70	60
253951	5	5
254227	1	1
254285	65	5
254285	296	25
254316	127	5
254319	53	5
254331	6	2000
254332	12	4000
254332	14	262139
254332	73	5
254341	1	50
254342	1	50
254349	6	262139
254349	44	50
254367	1	50
