254790	1	400
254790	3	20
254833	1	400
254833	126	25
254833	317	20
254879	1	400
254879	33	20
254905	1	400
254905	39	25
254906	1	25
254913	1	400
254914	6	400
256674	1	50
257461	1	400
257461	35	50
257461	38	100
257461	69	50
257804	1	25
257804	6	50
257816	1	50
258159	1	50
258312	1	50
258313	1	50
258319	1	50
259464	1	5
259453	1	5
259456	1	5
259457	1	5
259458	1	5
260627	1	400
260627	4	100
260627	108	150
260627	128	100
260627	213	150
260627	575	100
253946	1	5
253952	1	5
254229	6	400
254380	8	2000
254380	9	50
254415	1	100000
254416	1	262139
254416	40	3750
254608	1	5000
254608	515	3750
254608	656	2500
257612	1	50
257613	1	50
260478	1	200
272612	1	0
272617	1	0
272674	1	0
272674	21	1
272761	1	1
251161	1	0
251167	1	50
251252	1	50
251493	1	0
251493	6	50
251499	1	50
251521	1	50
251548	1	0
251548	28	50
254280	1	1
254283	5	2000
254283	9	5
254284	43	5
254437	1	100000
254437	4	262139
254437	54	2500
254437	65	3750
254450	1	3750
254458	1	3750
256730	1	50
257487	1	400
257487	13	50
257821	1	50
257968	1	400
257968	7	50
257968	11	400
257968	12	50
258129	1	400
258129	17	50
258152	1	400
258155	1	400
258155	14	50
258156	1	50
258157	1	50
258210	1	400
258213	1	400
258213	12	50
258287	1	50
258434	1	50
258432	1	50
258440	1	50
258442	1	50
258443	1	50
258444	1	50
258446	1	50
258448	1	50
258656	1	100
258656	70	50
258690	1	100
259721	1	25
272760	1	0
272760	11	1
272774	1	0
272774	10	1
272771	1	0
272771	4	1
272775	1	1
272775	119	1
272775	125	1
272776	1	1
272776	37	1
272776	48	1
272829	1	1
272828	1	1
272828	50	1
272827	1	0
272827	12	1
256925	1	100
256926	1	100
256926	41	50
260571	1	100
260568	None	1
260572	1	100
260576	1	100
260577	1	100
260570	1	100
260575	1	100
272922	1	0
272922	19	1
272924	1	1
272927	1	1
272927	11	1
272927	64	1
272929	None	1
272930	1	1
272930	17	1
272930	156	0
272930	160	1
272921	1	0
272923	1	1
272925	None	1
272926	1	1
272936	1	1
272935	1	0
272935	5	1
272935	30	0
272935	66	1
273017	1	0
273017	11	1
273063	1	1
273012	1	0
273012	5	0
273013	1	1
273136	1	0
273136	4	1
251163	1	50
251562	1	50
251604	1	0
251604	16	50
251633	5	65537
251635	31	65537
256865	1	50
256866	1	50
256867	1	50
256867	26	25
256867	55	50
256867	56	25
256868	1	25
256868	382	50
256869	1	50
256924	1	400
256924	11	100
257682	1	50
257682	75	25
257751	1	50
258174	1	400
258174	22	50
258174	161	400
258175	1	50
258177	1	50
258211	1	400
258214	1	50
258215	1	50
258282	1	400
272907	1	0
272907	12	1
272908	1	0
272908	5	1
273006	1	0
273006	4	0
273138	1	1
273150	1	0
273150	4	1
273150	40	1
273143	1	1
273145	1	1
273142	None	1
273146	1	1
273158	1	1
273158	17	1
273158	32	1
273276	1	0
253887	43	5
254279	1	400
254279	5	1
254279	9	400
254279	10	1
256842	1	400
256842	6	50
258742	1	100
258749	1	100
258750	1	100
258959	1	400
258959	12	50
272681	1	0
272681	11	1
272682	1	0
272680	1	1
272680	13	1
272728	1	0
272728	58	0
272728	104	1
272729	1	1
